"geo_id","geo_parent_id","geo_type","name","name_uk"
4773,99,"city","село Степановка","село Степанівка"
4774,126,"city","село Сеньковское","село Сеньківське"
4775,384,"city","село Ванов","село Ванів"
4776,37605,"city","село Ивановка","село Іванівка"
4777,376,"city","поселок Каменка","селище Кам'янка"
4778,357,"city","село Нижний Березов","село Нижній Березів"
4779,235,"city","село Степановка","село Степанівка"
4780,155,"city","поселок Новый Этап","селище Новий Етап"
4781,90,"city","село Раковец","село Раковець"
4782,223,"city","поселок городского типа Кодра","селище міського типу Кодра"
4783,397,"city","село Тауров","село Таурів"
4784,37678,"city","село Тальское","село Тальське"
4785,262,"city","село Куриловка","село Курилівка"
4786,173,"city","село Дмитрово","село Дмитрове"
4787,284,"city","село Миженец","село Міженець"
4788,219,"city","село Хрипки","село Хрипки"
4789,233,"city","село Ермаково","село Єрмакове"
4790,33,"city","Северск","Сіверськ"
4791,74,"city","село Ореховка","село Оріхівка"
4792,165,"city","село Малые Загорцы","село Малі Загірці"
4793,237,"city","село Новая Гута","село Нова Гута"
4794,37650,"city","село Слободка-Кульчиевецкая","село Слобідка-Кульчієвецька"
4795,37640,"city","село Халепье","село Халеп'я"
4796,197,"city","поселок Калинина","селище Калініна"
4797,413,"city","село Федоровка","село Федорівка"
4798,276,"city","село Куликов","село Куликів"
4799,85,"city","село Новокаланчак","село Новокаланчак"
4800,394,"city","село Першостепановка","село Першостепанівка"
4801,329,"city","село Пещера","село Пещера"
4802,37603,"city","село Никаноровка","село Никанорівка"
